Time,Total,Generator
5957,4.8121300654,5
5958,4.8117373851,5
5959,4.8113425293,5
5960,4.8102728972,5
5961,4.8089426157,5
5962,4.8076851086,5
5963,4.8039379558,5
5964,4.803911671,5
5965,4.8034359298,5
5966,4.803067291,5
5967,4.7992261918,5
5968,4.793957873,5
5969,4.7916982438,5
5970,4.7901733307,5
5971,4.7869142691,5
5972,4.7849008178,5
5973,4.7847782462,5
5974,4.7816419405,5
5975,4.7757904944,5
5976,4.7744399445,5
5977,4.7738932151,5
5978,4.7704179779,5
5979,4.7684021924,5
5980,4.7656857082,5
5981,4.7650627079,5
5982,4.7650558205,5
5983,4.7635124293,5
5984,4.7627833113,5
5985,4.7627245285,5
5986,4.7613773416,5
5987,4.7609566927,5
5988,4.7592958349,5
5989,4.7574509855,5
5990,4.7532375081,5
5991,4.7494369294,5
5992,4.7473540415,5
5993,4.7420551103,5
5994,4.7412200984,5
5995,4.7407087288,5
5996,4.738638244,5
5997,4.7375844997,5
5998,4.7371703375,5
5999,4.7361302513,5
6000,4.7330873229,5
6001,4.7325201373,5
6002,4.7309425083,5
6003,4.7298719427,5
6004,4.7271254784,5
6005,4.7253454423,5
6006,4.7239456167,5
6007,4.7239299559,5
6008,4.7167071451,5
6009,4.7166998887,5
6010,4.7157895859,5
6011,4.7154042258,5
6012,4.7137114867,5
6013,4.7112661859,5
6014,4.7106317777,5
6015,4.7085244192,5
6016,4.7064958617,5
6017,4.7031048265,5
6018,4.7013219703,5
6019,4.700299976,5
6020,4.7001385085,5
6021,4.6948377266,5
6022,4.6943174738,5
6023,4.6893239316,5
6024,4.6888415942,5
6025,4.6882629842,5
6026,4.6858173202,5
6027,4.6855310916,5
6028,4.6783149601,5
6029,4.6764801275,5
6030,4.6742304031,5
6031,4.6712516919,5
6032,4.667401549,5
6033,4.6668958383,5
6034,4.6640475914,5
6035,4.661995929,5
6036,4.6598280365,5
6037,4.6589464149,5
6038,4.6580097912,5
6039,4.6575935188,5
6040,4.6530803786,5
6041,4.6530456735,5
6042,4.6520441477,5
6043,4.6507913841,5
6044,4.6467583945,5
6045,4.6457671599,5
6046,4.6437806138,5
6047,4.6432159228,5
6048,4.63753903,5
6049,4.6361251963,5
6050,4.6346848147,5
6051,4.6328594847,5
6052,4.6249377564,5
6053,4.6245474564,5
6054,4.6218484572,5
6055,4.6193867484,5
6056,4.6114653176,5
6057,4.6094425652,5
6058,4.6062070553,5
6059,4.6048683926,5
6060,4.6040854904,5
6061,4.601835274,5
6062,4.6015908212,5
6063,4.6013409772,5
6064,4.6000969866,5
6065,4.5994291057,5
6066,4.5891474726,5
6067,4.5885751079,5
6068,4.5864437113,5
6069,4.5860933661,5
6070,4.5824684917,5
6071,4.5821294066,5
6072,4.5817415411,5
6073,4.5768416132,5
6074,4.5754503523,5
6075,4.5673916125,5
6076,4.5666190628,5
6077,4.5644975858,5
6078,4.5635933379,5
6079,4.5618687714,5
6080,4.5612711127,5
6081,4.559867787,5
6082,4.5572963605,5
6083,4.5560713206,5
6084,4.5544347694,5
6085,4.5521834898,5
6086,4.5490559305,5
6087,4.5465925933,5
6088,4.5465792236,5
6089,4.545995755,5
6090,4.5455621178,5
6091,4.5449041539,5
6092,4.5447622706,5
6093,4.5445046053,5
6094,4.5417323881,5
6095,4.5403468194,5
6096,4.5371701757,5
6097,4.5341453698,5
6098,4.5330389378,5
6099,4.5321086198,5
6100,4.5289010191,5
6101,4.5282582447,5
6102,4.5268431738,5
6103,4.5266094995,5
6104,4.5225896863,5
6105,4.5191302217,5
6106,4.5112637502,5
6107,4.5101719808,5
6108,4.5099713277,5
6109,4.5093837717,5
6110,4.5088411814,5
6111,4.5049808501,5
6112,4.5035657526,5
6113,4.5034630343,5
6114,4.502294848,5
6115,4.497605196,5
6116,4.4969316031,5
6117,4.4952851027,5
6118,4.4937717101,5
6119,4.4919826958,5
6120,4.4911603419,5
6121,4.4902892666,5
6122,4.4872556016,5
6123,4.4867401473,5
6124,4.4855484509,5
6125,4.4854113434,5
6126,4.4842276792,5
6127,4.4832569964,5
6128,4.4829697795,5
6129,4.4826794897,5
6130,4.4807434872,5
6131,4.4792945071,5
6132,4.4753289188,5
6133,4.474997643,5
6134,4.4736904537,5
6135,4.4704791636,5
6136,4.4703894398,5
6137,4.4695862774,5
6138,4.4687485373,5
6139,4.4685740516,5
6140,4.4682431979,5
6141,4.4665792475,5
6142,4.4644100997,5
6143,4.4633846694,5
6144,4.4623761936,5
6145,4.4619587155,5
6146,4.4598730557,5
6147,4.4585847643,5
6148,4.4573623228,5
6149,4.4549241385,5
6150,4.4543803368,5
6151,4.4530968727,5
6152,4.4522549472,5
6153,4.4501327779,5
6154,4.4495052355,5
6155,4.4488515631,5
6156,4.4458862935,5
6157,4.4449218793,5
6158,4.436818202,5
6159,4.4361619532,5
6160,4.4360937332,5
6161,4.4340416769,5
6162,4.433721006,5
6163,4.4243809881,5
6164,4.4240788043,5
6165,4.4237069013,5
6166,4.4207980501,5
6167,4.4207200049,5
6168,4.4178842427,5
6169,4.4178523425,5
6170,4.4156549637,5
6171,4.4155069014,5
6172,4.4134183329,5
6173,4.406545238,5
6174,4.4036727133,5
6175,4.4034066831,5
6176,4.4017444745,5
6177,4.3983253255,5
6178,4.397658939,5
6179,4.3965418367,5
6180,4.3963274023,5
6181,4.3960982557,5
6182,4.3940237259,5
6183,4.3866968807,5
6184,4.3826085234,5
6185,4.3823165911,5
6186,4.3753881171,5
6187,4.3735202079,5
6188,4.3701435857,5
6189,4.3685487407,5
6190,4.3666954267,5
6191,4.3659319028,5
6192,4.3635057168,5
6193,4.3627859222,5
6194,4.3618914197,5
6195,4.361383729,5
6196,4.3611284781,5
6197,4.3605453192,5
6198,4.3548608261,5
6199,4.3543727954,5
6200,4.3504108379,5
6201,4.3491504728,5
6202,4.3458761573,5
6203,4.3450563369,5
6204,4.3446523664,5
6205,4.3446438473,5
6206,4.3417937242,5
6207,4.3408860978,5
6208,4.3376571338,5
6209,4.3357108396,5
6210,4.3331812671,5
6211,4.3252961919,5
6212,4.3244324632,5
6213,4.3240513656,5
6214,4.3239601414,5
6215,4.3226249273,5
6216,4.3214895743,5
6217,4.3210389932,5
6218,4.3184579869,5
6219,4.3175447453,5
6220,4.3154144641,5
6221,4.3142879398,5
6222,4.3133725899,5
6223,4.3080863026,5
6224,4.3080639057,5
6225,4.3067124026,5
6226,4.2976045565,5
6227,4.2888636148,5
6228,4.2839023519,5
6229,4.2829354684,5
6230,4.2819119398,5
6231,4.2807900434,5
6232,4.2774949786,5
6233,4.2767694466,5
6234,4.2762731108,5
6235,4.2724443413,5
6236,4.2706582188,5
6237,4.269336875,5
6238,4.2676629529,5
6239,4.265618295,5
6240,4.2647471662,5
6241,4.2613128471,5
6242,4.2604946927,5
6243,4.259427788,5
6244,4.2587568491,5
6245,4.2577896625,5
6246,4.2559815175,5
6247,4.2536483463,5
6248,4.2524845606,5
6249,4.2521972843,5
6250,4.2474964187,5
6251,4.2422035291,5
6252,4.2416091265,5
6253,4.2404259809,5
6254,4.2383682498,5
6255,4.2369173615,5
6256,4.230108534,5
6257,4.226826789,5
6258,4.225070575,5
6259,4.225036984,5
6260,4.2249398935,5
6261,4.2238840994,5
6262,4.2191627106,5
6263,4.2187338588,5
6264,4.2176678936,5
6265,4.2162298387,5
6266,4.2119960316,5
6267,4.2109966336,5
6268,4.2083434043,5
6269,4.2068937113,5
6270,4.2058476764,5
6271,4.1983569922,5
6272,4.1948606861,5
6273,4.1937749652,5
6274,4.1924982162,5
6275,4.1918730129,5
6276,4.1916429534,5
6277,4.1914735356,5
6278,4.1912919709,5
6279,4.1900228919,5
6280,4.1895273477,5
6281,4.1884421734,5
6282,4.1847526177,5
6283,4.1796989844,5
6284,4.1750538606,5
6285,4.1714516814,5
6286,4.1713996822,5
6287,4.1706484749,5
6288,4.1668406251,5
6289,4.1666904012,5
6290,4.1648915168,5
6291,4.1648339136,5
6292,4.1641751305,5
6293,4.1587110241,5
6294,4.1576414795,5
6295,4.1560036007,5
6296,4.1553090668,5
6297,4.1546674211,5
6298,4.1543578067,5
6299,4.150869436,5
6300,4.1500112921,5
6301,4.1461545047,5
6302,4.1456134309,5
6303,4.1443851932,5
6304,4.1441786219,5
6305,4.1436532834,5
6306,4.1433227629,5
6307,4.1422415615,5
6308,4.1411853314,5
6309,4.139653921,5
6310,4.1395164582,5
6311,4.1349300601,5
6312,4.1347658594,5
6313,4.1343151995,5
6314,4.13167678,5
6315,4.1302920555,5
6316,4.126291549,5
6317,4.1249336699,5
6318,4.1227461856,5
6319,4.1214595351,5
6320,4.1207391136,5
6321,4.11903011,5
6322,4.1154726362,5
6323,4.1133130989,5
6324,4.1131254626,5
6325,4.1105229941,5
6326,4.1095441062,5
6327,4.1083413782,5
6328,4.1073560907,5
6329,4.1072123931,5
6330,4.0988968966,5
6331,4.0945704363,5
6332,4.0944956489,5
6333,4.0922783403,5
6334,4.0914302631,5
6335,4.0883290269,5
6336,4.0872222265,5
6337,4.0861332324,5
6338,4.0830910795,5
6339,4.0826559527,5
6340,4.0808346345,5
6341,4.0805249171,5
6342,4.0804392604,5
6343,4.0800610302,5
6344,4.0787786868,5
6345,4.0774387929,5
6346,4.076775506,5
6347,4.0757779439,5
6348,4.0757685418,5
6349,4.0740955721,5
6350,4.0732265665,5
6351,4.0725366062,5
6352,4.0706789077,5
6353,4.0696294019,5
6354,4.0642839027,5
6355,4.0641314481,5
6356,4.060608663,5
6357,4.0572223371,5
6358,4.0508567211,5
6359,4.0460419779,5
6360,4.0450380612,5
6361,4.0385868955,5
6362,4.0379741932,5
6363,4.0358249189,5
6364,4.0356022785,5
6365,4.0330766155,5
6366,4.0315744934,5
6367,4.0305730127,5
6368,4.0303524993,5
6369,4.0289397829,5
6370,4.0271511492,5
6371,4.0268338213,5
6372,4.0259536144,5
6373,4.0227297997,5
6374,4.0216594927,5
6375,4.0214008055,5
6376,4.0203178995,5
6377,4.0120151339,5
6378,4.0117895244,5
6379,4.011646278,5
6380,4.0079221162,5
6381,4.0050823427,5
6382,4.0025826862,5
6383,4.0024036178,5
6384,3.997273062,5
6385,3.992839679,5
6386,3.9897494841,5
6387,3.9884571104,5
6388,3.9872270052,5
6389,3.9845753845,5
6390,3.9824734493,5
6391,3.9819394972,5
6392,3.9794371211,5
6393,3.9780372595,5
6394,3.9719698966,5
6395,3.9685887266,5
6396,3.9684195977,5
6397,3.9662766609,5
6398,3.9638939658,5
6399,3.961610271,5
6400,3.9601816206,5
6401,3.9599311949,5
6402,3.9591098712,5
6403,3.9572159682,5
6404,3.9514673829,5
6405,3.9464104329,5
6406,3.9451202608,5
6407,3.945069105,5
6408,3.9448392735,5
6409,3.9414675184,5
6410,3.9399256786,5
6411,3.9388799586,5
6412,3.9355401195,5
6413,3.9334751124,5
6414,3.9327867582,5
6415,3.9310662161,5
6416,3.929647642,5
6417,3.9293929592,5
6418,3.9279275233,5
6419,3.9268379891,5
6420,3.9234794926,5
6421,3.9216895499,5
6422,3.920516551,5
6423,3.9204721917,5
6424,3.9195690951,5
6425,3.9185807389,5
6426,3.9170442946,5
6427,3.9126551394,5
6428,3.9090764344,5
6429,3.9088905717,5
6430,3.9071491438,5
6431,3.9060182034,5
6432,3.9043381721,5
6433,3.9034450053,5
6434,3.9027207662,5
6435,3.9020218404,5
6436,3.9019828245,5
6437,3.9002394591,5
6438,3.8992836534,5
6439,3.8979243737,5
6440,3.8975002131,5
6441,3.8944863902,5
6442,3.8940749231,5
6443,3.8932185075,5
6444,3.8926230285,5
6445,3.8909474043,5
6446,3.8795135764,5
6447,3.8774247446,5
6448,3.8772052318,5
6449,3.8771917564,5
6450,3.875964319,5
6451,3.8748693453,5
6452,3.8702909383,5
6453,3.8684134306,5
6454,3.8658360509,5
6455,3.859457413,5
6456,3.8535700608,5
6457,3.8520760159,5
6458,3.850564107,5
6459,3.8471819551,5
6460,3.8470280492,5
6461,3.8442502001,5
6462,3.8403817863,5
6463,3.8393628851,5
6464,3.8382923703,5
6465,3.8377496781,5
6466,3.8369507085,5
6467,3.8365663829,5
6468,3.835888192,5
6469,3.8316253967,5
6470,3.8305418094,5
6471,3.8301824391,5
6472,3.8274200274,5
6473,3.8252014069,5
6474,3.823118175,5
6475,3.8220760211,5
6476,3.8219095108,5
6477,3.8215349413,5
6478,3.8182240327,5
6479,3.818215295,5
6480,3.8168079845,5
6481,3.8148760355,5
6482,3.8141127618,5
6483,3.8035462081,5
6484,3.8031434356,5
6485,3.8016169,5
6486,3.7994832234,5
6487,3.7984596306,5
6488,3.7973782046,5
6489,3.7970228564,5
6490,3.792773726,5
6491,3.7926807861,5
6492,3.7925724178,5
6493,3.7920546335,5
6494,3.791288796,5
6495,3.7898800782,5
6496,3.7886270647,5
6497,3.7874223123,5
6498,3.7871560705,5
6499,3.786404313,5
6500,3.7820596652,5
6501,3.7805506161,5
6502,3.7784631198,5
6503,3.7770535622,5
6504,3.7726200114,5
6505,3.7724465623,5
6506,3.772338364,5
6507,3.7721655292,5
6508,3.7720221065,5
6509,3.7676902341,5
6510,3.76652342,5
6511,3.7651712153,5
6512,3.7636133674,5
6513,3.7632024822,5
6514,3.7611403326,5
6515,3.757770459,5
6516,3.7575610563,5
6517,3.756713479,5
6518,3.7564969545,5
6519,3.7559879798,5
6520,3.7557659149,5
6521,3.755435403,5
6522,3.7546759694,5
6523,3.7514150115,5
6524,3.7509947489,5
6525,3.7487120167,5
6526,3.7462960638,5
6527,3.7422979889,5
6528,3.7409116794,5
6529,3.7392875216,5
6530,3.7360214468,5
6531,3.735263211,5
6532,3.7346715254,5
6533,3.7340443433,5
6534,3.7335400561,5
6535,3.7301379666,5
6536,3.7281864761,5
6537,3.727039632,5
6538,3.725284398,5
6539,3.7221586171,5
6540,3.7220126032,5
6541,3.7199929656,5
6542,3.7180393384,5
6543,3.717392031,5
6544,3.717109012,5
6545,3.7169180758,5
6546,3.7165340573,5
6547,3.7159762209,5
6548,3.7154816115,5
6549,3.7136868597,5
6550,3.7122161441,5
6551,3.7122008352,5
6552,3.7108629015,5
6553,3.7095406988,5
6554,3.7088566805,5
6555,3.7088289511,5
6556,3.7046417543,5
6557,3.7037378071,5
6558,3.7017533211,5
6559,3.6986980017,5
6560,3.6974904599,5
6561,3.6972693045,5
6562,3.6966675135,5
6563,3.6960581433,5
6564,3.6849862995,5
6565,3.6848503628,5
6566,3.6847074152,5
6567,3.6817884799,5
6568,3.6814078471,5
6569,3.6762604717,5
6570,3.6728386838,5
6571,3.6693312169,5
6572,3.669210524,5
6573,3.6688297368,5
6574,3.6684707059,5
6575,3.6676155211,5
6576,3.6656325681,5
6577,3.6632198731,5
6578,3.6624411356,5
6579,3.6617175642,5
6580,3.6601485374,5
6581,3.6593795368,5
6582,3.6545581231,5
6583,3.6512201414,5
6584,3.6498308779,5
6585,3.6497021453,5
6586,3.6494248535,5
6587,3.648257662,5
6588,3.6454668298,5
6589,3.6452205885,5
6590,3.6417905462,5
6591,3.6409952018,5
6592,3.6383194378,5
6593,3.637238061,5
6594,3.6330520668,5
6595,3.6316885059,5
6596,3.6316534082,5
6597,3.6265090333,5
6598,3.6222657412,5
6599,3.6195179488,5
6600,3.6170852819,5
6601,3.6165553045,5
6602,3.6162876177,5
6603,3.6159025695,5
6604,3.6150791716,5
6605,3.6138319614,5
6606,3.6135432003,5
6607,3.612320739,5
6608,3.6065902197,5
6609,3.6046251064,5
6610,3.6037905216,5
6611,3.603025506,5
6612,3.601950509,5
6613,3.6013972417,5
6614,3.5978301109,5
6615,3.5970444845,5
6616,3.5967593948,5
6617,3.5965828192,5
6618,3.5959938092,5
6619,3.5912736447,5
6620,3.5898718747,5
6621,3.5870161921,5
6622,3.5862439154,5
6623,3.580576053,5
6624,3.5793331536,5
6625,3.578437827,5
6626,3.5767381399,5
6627,3.5727177333,5
6628,3.5725837431,5
6629,3.5716660698,5
6630,3.5702110721,5
6631,3.562376914,5
6632,3.5622999047,5
6633,3.5584680495,5
6634,3.5538245915,5
6635,3.5528571732,5
6636,3.5490826681,5
6637,3.5487463738,5
6638,3.5470575737,5
6639,3.5453590941,5
6640,3.5391172807,5
6641,3.5322013005,5
6642,3.5285684639,5
6643,3.5284323874,5
6644,3.5283703368,5
6645,3.5282392473,5
6646,3.5262706307,5
6647,3.524376886,5
6648,3.5242591993,5
6649,3.5241470619,5
6650,3.5219007845,5
6651,3.5215780909,5
6652,3.5206214355,5
6653,3.5204646067,5
6654,3.5192007952,5
6655,3.5179848182,5
6656,3.5175767691,5
6657,3.516463525,5
6658,3.5149849994,5
6659,3.5136278273,5
6660,3.5129523585,5
6661,3.5123147657,5
6662,3.5109521525,5
6663,3.508593431,5
6664,3.5083105481,5
6665,3.508047746,5
6666,3.5058576695,5
6667,3.5019386935,5
6668,3.5007047026,5
6669,3.4996734643,5
6670,3.4993492175,5
6671,3.4974881731,5
6672,3.4969207488,5
6673,3.4966060549,5
6674,3.4960911571,5
6675,3.4942188684,5
6676,3.4941550603,5
6677,3.4933911776,5
6678,3.4906535654,5
6679,3.4891048718,5
6680,3.4864319483,5
6681,3.4850327735,5
6682,3.4849873987,5
6683,3.4849035214,5
6684,3.4810631599,5
6685,3.4805418559,5
6686,3.4759586313,5
6687,3.4750845332,5
6688,3.4732625275,5
6689,3.4723392976,5
6690,3.4698852094,5
6691,3.4694856716,5
6692,3.4690781878,5
6693,3.466968304,5
6694,3.4658386316,5
6695,3.4636262039,5
6696,3.463089989,5
6697,3.4623454865,5
6698,3.4618907344,5
6699,3.4609942248,5
6700,3.457826155,5
6701,3.4569393321,5
6702,3.4563468457,5
6703,3.4554785565,5
6704,3.4537473612,5
6705,3.4531742534,5
6706,3.4485122922,5
6707,3.4451786116,5
6708,3.444438555,5
6709,3.4355697554,5
6710,3.4322259221,5
6711,3.4322140252,5
6712,3.4319944196,5
6713,3.4293311337,5
6714,3.428765055,5
6715,3.4231620354,5
6716,3.4204747105,5
6717,3.4197515666,5
6718,3.4164881986,5
6719,3.4148453521,5
6720,3.413394134,5
6721,3.4105377936,5
6722,3.4073913631,5
6723,3.4018731846,5
6724,3.4017631738,5
6725,3.4013658787,5
6726,3.4006084359,5
6727,3.3978875277,5
6728,3.3921621607,5
6729,3.3903910837,5
6730,3.3898510127,5
6731,3.3820414505,5
6732,3.3753788886,5
6733,3.3752153147,5
6734,3.3749361436,5
6735,3.3712662603,5
6736,3.3703096665,5
6737,3.3688073948,5
6738,3.3663559149,5
6739,3.363257638,5
6740,3.36322741,5
6741,3.3598001129,5
6742,3.3594837409,5
6743,3.3573867196,5
6744,3.3558934652,5
6745,3.3533942122,5
6746,3.3529673459,5
6747,3.3527607621,5
6748,3.3488627597,5
6749,3.3468141621,5
6750,3.3467626566,5
6751,3.3455102452,5
6752,3.339789365,5
6753,3.3395455243,5
6754,3.3394425574,5
6755,3.3370500965,5
6756,3.3334507461,5
6757,3.3319170455,5
6758,3.3274661616,5
6759,3.3267330345,5
6760,3.3250786812,5
6761,3.3201997225,5
6762,3.3180025554,5
6763,3.3177279341,5
6764,3.3150236688,5
6765,3.3148701519,5
6766,3.3125856171,5
6767,3.3117292421,5
6768,3.3099819895,5
6769,3.3098623762,5
6770,3.3095817516,5
6771,3.3087463598,5
6772,3.3085968109,5
6773,3.3085786738,5
6774,3.3072276877,5
6775,3.3056891812,5
6776,3.3054582608,5
6777,3.3040089737,5
6778,3.303791224,5
6779,3.3025609506,5
6780,3.3016082219,5
6781,3.3012064186,5
6782,3.2996608807,5
6783,3.2977981759,5
6784,3.2956562195,5
6785,3.2897310984,5
6786,3.2883066235,5
6787,3.2865899993,5
6788,3.2847120702,5
6789,3.2832592337,5
6790,3.2825281543,5
6791,3.2804735539,5
6792,3.2788595964,5
6793,3.2767505598,5
6794,3.2760197787,5
6795,3.2745914219,5
6796,3.2745723936,5
6797,3.2720256467,5
6798,3.2690076123,5
6799,3.2683160517,5
6800,3.2652053175,5
6801,3.2637908116,5
6802,3.2635679727,5
6803,3.2607692286,5
6804,3.2582931392,5
6805,3.2570926848,5
6806,3.2533368513,5
6807,3.2525757393,5
6808,3.2511312519,5
6809,3.2490654975,5
6810,3.248510928,5
6811,3.2427602533,5
6812,3.2406948421,5
6813,3.2399073981,5
6814,3.2397769443,5
6815,3.2396565163,5
6816,3.239091764,5
6817,3.2328482519,5
6818,3.2306105933,5
6819,3.2287288563,5
6820,3.2284939294,5
6821,3.2268978049,5
6822,3.2249728236,5
6823,3.2241660589,5
6824,3.2190211416,5
6825,3.2177847384,5
6826,3.2159211676,5
6827,3.2097664627,5
6828,3.2091542478,5
6829,3.2091067696,5
6830,3.2079246903,5
6831,3.2065264519,5
6832,3.2022034164,5
6833,3.200621714,5
6834,3.1990896464,5
6835,3.1987267231,5
6836,3.1969742152,5
6837,3.1967233008,5
6838,3.194790512,5
6839,3.1910458425,5
6840,3.1896905656,5
6841,3.185536315,5
6842,3.1849574572,5
6843,3.1844862212,5
6844,3.1812335884,5
6845,3.1778157966,5
6846,3.1740801797,5
6847,3.1727317495,5
6848,3.1711694796,5
6849,3.170103683,5
6850,3.1676507824,5
6851,3.1622110372,5
6852,3.1614531959,5
6853,3.1607298943,5
6854,3.1603612973,5
6855,3.1573876974,5
6856,3.1566393609,5
6857,3.1565394234,5
6858,3.1555162956,5
6859,3.1550613992,5
6860,3.1545348064,5
6861,3.1515398555,5
6862,3.1514421888,5
6863,3.1508098675,5
6864,3.1492109598,5
6865,3.1449646087,5
6866,3.1440001968,5
6867,3.1439974178,5
6868,3.1436990425,5
6869,3.1432920657,5
6870,3.1414318873,5
6871,3.1382650812,5
6872,3.1380349472,5
6873,3.1366366422,5
6874,3.1356763194,5
6875,3.1337487852,5
6876,3.130448523,5
6877,3.128981296,5
6878,3.1278731751,5
6879,3.1265240458,5
6880,3.1236713096,5
6881,3.1224390074,5
6882,3.1175297214,5
6883,3.1157504437,5
6884,3.1148010673,5
6885,3.1147027485,5
6886,3.1143867712,5
6887,3.1137055719,5
6888,3.1128429067,5
6889,3.1112363474,5
6890,3.1108385513,5
6891,3.1103168901,5
6892,3.1076919344,5
6893,3.1067855621,5
6894,3.1060129703,5
6895,3.105475005,5
6896,3.1054184601,5
6897,3.105404421,5
6898,3.1039940292,5
6899,3.0980987505,5
6900,3.0972827551,5
6901,3.0944957449,5
6902,3.0921415682,5
6903,3.0908018805,5
6904,3.0884313545,5
6905,3.0879082324,5
6906,3.0877263591,5
6907,3.087283433,5
6908,3.0870441338,5
6909,3.0866356555,5
6910,3.0845495804,5
6911,3.0824602171,5
6912,3.081732705,5
6913,3.0813341798,5
6914,3.0806489354,5
6915,3.0787837088,5
6916,3.0786224391,5
6917,3.0784981796,5
6918,3.078434463,5
6919,3.0781087354,5
6920,3.0754466468,5
6921,3.0747609135,5
6922,3.0731306029,5
6923,3.0706003779,5
6924,3.0698349291,5
6925,3.0695659815,5
6926,3.0684785561,5
6927,3.0665143411,5
6928,3.0662780191,5
6929,3.0650694707,5
6930,3.0648854751,5
6931,3.0622126506,5
6932,3.0614211453,5
6933,3.0611125259,5
6934,3.0597983242,5
6935,3.0574890749,5
6936,3.0573919677,5
6937,3.0526506246,5
6938,3.0515950742,5
6939,3.0507286214,5
6940,3.0499382772,5
6941,3.0493922259,5
6942,3.0491224232,5
6943,3.0454268635,5
6944,3.0367384093,5
6945,3.0349731992,5
6946,3.0348642986,5
6947,3.0344826315,5
6948,3.0338040506,5
6949,3.0322746031,5
6950,3.0314332839,5
6951,3.031356319,5
6952,3.0309218779,5
6953,3.0294467263,5
6954,3.0291510562,5
6955,3.0243844333,5
6956,3.02377863,5
6957,3.0234840774,5
6958,3.0234434867,5
6959,3.0214554189,5
6960,3.0202994552,5
6961,3.0183204497,5
6962,3.0177073767,5
6963,3.015539487,5
6964,3.0151500793,5
6965,3.0147029526,5
6966,3.0146357953,5
6967,3.0144974352,5
6968,3.0143812676,5
6969,3.0115689485,5
6970,3.0113263717,5
6971,3.0101498935,5
6972,3.0101209013,5
6973,3.0085943316,5
6974,3.0083780419,5
6975,3.0068973104,5
6976,3.0067288584,5
6977,3.0056964903,5
6978,3.0055743146,5
6979,3.0044907156,5
6980,3.0029261519,5
6981,3.0006381139,5
6982,3.0003244988,5
6983,2.9985149448,5
6984,2.9950918665,5
6985,2.9946754815,5
6986,2.9944994697,5
6987,2.990735872,5
6988,2.9905985375,5
6989,2.9844936698,5
6990,2.9834531205,5
6991,2.9831796573,5
6992,2.982360296,5
6993,2.9822180307,5
6994,2.9816863447,5
6995,2.9769186988,5
6996,2.9758079138,5
6997,2.9755870522,5
6998,2.9729232823,5
6999,2.9717840262,5
7000,2.971714241,5
7001,2.9715172785,5
7002,2.9668352101,5
7003,2.9660692441,5
7004,2.9649826649,5
7005,2.9640485081,5
7006,2.9639096191,5
7007,2.9637737379,5
7008,2.9622542234,5
7009,2.9603433246,5
7010,2.9594766682,5
7011,2.9548921498,5
7012,2.9548091246,5
7013,2.9522363997,5
7014,2.9498923188,5
7015,2.9489642506,5
7016,2.9489500742,5
7017,2.9485891629,5
7018,2.9479650416,5
7019,2.9471578832,5
7020,2.9471367242,5
7021,2.9450952282,5
7022,2.9427368949,5
7023,2.9405866085,5
7024,2.9326362174,5
7025,2.9300175466,5
7026,2.9294796205,5
7027,2.928606397,5
7028,2.9263619583,5
7029,2.9223321748,5
7030,2.9223171813,5
7031,2.9212593007,5
7032,2.9206787369,5
7033,2.9202317293,5
7034,2.9202084,5
7035,2.9192007942,5
7036,2.9183747633,5
7037,2.9162968814,5
7038,2.9161543447,5
7039,2.9148547456,5
7040,2.9143236832,5
7041,2.9132822463,5
7042,2.9126730941,5
7043,2.9111959839,5
7044,2.9104836838,5
7045,2.9102662146,5
7046,2.9088359877,5
7047,2.9083239487,5
7048,2.9082270565,5
7049,2.9044551576,5
7050,2.9038162982,5
7051,2.9010697942,5
7052,2.8993307082,5
7053,2.8984849112,5
7054,2.8984040317,5
7055,2.8970238437,5
7056,2.8965714656,5
7057,2.8961821316,5
7058,2.8931559935,5
7059,2.8903023024,5
7060,2.8897918139,5
7061,2.8896648651,5
7062,2.8895225188,5
7063,2.8886230856,5
7064,2.8870311075,5
7065,2.8868976484,5
7066,2.8868215797,5
7067,2.8856344952,5
7068,2.8849540065,5
7069,2.8845622903,5
7070,2.8833785696,5
7071,2.8792501761,5
7072,2.8781056964,5
7073,2.8772073415,5
7074,2.8761891651,5
7075,2.8739364209,5
7076,2.8736713613,5
7077,2.8711128625,5
7078,2.8710649848,5
7079,2.8701716288,5
7080,2.8700979142,5
7081,2.8699249101,5
7082,2.8691113334,5
7083,2.8689910379,5
7084,2.8687481784,5
7085,2.8673821637,5
7086,2.8673097915,5
7087,2.8661355137,5
7088,2.8650379139,5
7089,2.8636603151,5
7090,2.8632214631,5
7091,2.8589205516,5
7092,2.8585191208,5
7093,2.8556967693,5
7094,2.8554344938,5
7095,2.8551757695,5
7096,2.8535654795,5
7097,2.8532437831,5
7098,2.8525171795,5
7099,2.8514121196,5
7100,2.8508229274,5
7101,2.8472870034,5
7102,2.847105904,5
7103,2.8468879061,5
7104,2.8454042264,5
7105,2.8448718472,5
7106,2.8443810809,5
7107,2.8384638438,5
7108,2.8362864784,5
7109,2.8309730731,5
7110,2.8302219037,5
7111,2.8298903357,5
7112,2.8292428907,5
7113,2.8288197565,5
7114,2.8274749082,5
7115,2.8264639539,5
7116,2.8263280274,5
7117,2.8262043905,5
7118,2.8251761077,5
7119,2.8234392086,5
7120,2.820558717,5
7121,2.8204180618,5
7122,2.816303912,5
7123,2.8161157639,5
7124,2.8129915279,5
7125,2.8123428804,5
7126,2.8123159218,5
7127,2.8119335117,5
7128,2.8118409569,5
7129,2.8091986981,5
7130,2.8086141536,5
